path,entry_type,link_target,source_modified_at_sydney,snapshot_at_sydney,size_bytes,sha256
academic-research-skills-main/scripts/test_check_instruction_data_boundary.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,7446,5ad3c2ec5d01f5a9e90410ba1441d6656e61d1f426d623f6c49af12db7c1afc3
academic-research-skills-main/scripts/test_check_judge_prompt_version.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,3480,75dd22df43f6c9da29a242a4ffb0fe1a883a8d1180f1b90349db7166845cd694
academic-research-skills-main/scripts/test_check_model_tiering.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,9671,82c5fc2e5a11499cff496eebb3b3d5b740b0ad60b060c1499d0f349a25510434
academic-research-skills-main/scripts/test_check_panel_synthesis.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,63089,716b98ab69af40fb51b31c4212436a31dce6fdf5f973116fb6d0446cfa76bd8a
academic-research-skills-main/scripts/test_check_passport_reset_contract.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,9850,7463dd3d95c9cd952abc65746f69c8e2148615feee4b059ca25f473a23ff921e
academic-research-skills-main/scripts/test_check_pattern_eval_manifest.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,13804,6c4669f0c39cba1adbd249f48b1a56edca5cf463e7e8a3faf821d56d19e11173
academic-research-skills-main/scripts/test_check_persuasion_invariance_fixtures.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,26780,a04b07c993d9b7953409af8bdebf98cab35d3824f590e95c95d0fc26e96953b5
academic-research-skills-main/scripts/test_check_phase_conformance.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,159043,ac1524f3ab5f16e78fdd5c7e33cacef622f0a6cb502c4da36408fd3fd3052b89
academic-research-skills-main/scripts/test_check_pipeline_boundary_semantics.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,44476,be0632bc4071bde7546c035bd208c2739599e5eaee93f5643ea8d58fa98f3599
academic-research-skills-main/scripts/test_check_pipeline_integrity.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,10704,97682c6d519ae17a019a8b288dc4cdfd5b7b780d38c9c0408143977c44b580b1
academic-research-skills-main/scripts/test_check_policy_anchor_protocol.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,10533,17c09dc3a369959116d100db9c97586dd225cc5ca7b63c439bf9c32c67efb5ac
academic-research-skills-main/scripts/test_check_policy_anchor_table.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,18283,bfce49275e85b73943a0b2e520a6ccaba2952bcf7e8915503c18644d2711eb41
academic-research-skills-main/scripts/test_check_prisma_trAIce_freshness.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,2378,b7378626f605b30cf10edca987535295b58f7718a433d83b8e5673c42f678e9e
academic-research-skills-main/scripts/test_check_promotion_bakeoff_preregistration.py,file,,2026-09-11T13:14:47+10:00,2026-09-25T20:10:29+10:00,32382,8d904e4d653e60a893d525b36b6d814869e70b5e9c670bac6c5cbebc5b740e08
academic-research-skills-main/scripts/test_check_ranking_lift.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,17433,23ba81b003fbb2ff1189dc7afcbb7b3b4c40697ce2ade7b29666005b48718604
academic-research-skills-main/scripts/test_check_re_review_synthesis.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,143337,7e02c3ba4191c53e859e0f3b0f1b4be6dc306b5819d6c47469331aa6fee5dc2b
academic-research-skills-main/scripts/test_check_receipt_enum_sync.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,5736,c7178252702a62ac509d06900aaca6b6500a82de171eaa1a320708b89afb4474
academic-research-skills-main/scripts/test_check_repro_lock.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,4030,5a8b7c8d3c5125f0b239c941d17648ca291c6c7753acfe5dd2a01d36a2935e6b
academic-research-skills-main/scripts/test_check_reviewer_data_fences.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,13649,7b47b354347085122b47a129d82d581d8c653a4471b8e4adefc64d66442e1787
academic-research-skills-main/scripts/test_check_reviewer_finding_contract.py,file,,2026-08-20T22:04:53+10:00,2026-09-25T20:10:29+10:00,46323,b3d073b1ae73d5ba47bc656f312778b94239c71fa8c7e3fbd4bef0f0dedf892e
academic-research-skills-main/scripts/test_check_reviewer_role_label.py,file,,2026-08-20T22:04:53+10:00,2026-09-25T20:10:29+10:00,16708,1089ff2417aaab8941ee95863d91e6d66d4a36b8de26dd661956a146acd05f17
academic-research-skills-main/scripts/test_check_reviewer_scoring_honesty.py,file,,2026-08-20T22:04:53+10:00,2026-09-25T20:10:29+10:00,8963,0f168581bc90292b4c6f1b2f428f49fe56020d99e75a005f5677c40d81d3a712
academic-research-skills-main/scripts/test_check_reviewer_sprint_prompt_sync.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,13073,dc1923b09fe658e31fda8ac21966762ed6549b9f5fe78bcbdb68fb119c2ec580
academic-research-skills-main/scripts/test_check_revision_claim_drift_suite_v2.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,74794,07a68544c5f912d4327a21282e42eda6abca8836e328491fc8f56919967fb1aa
academic-research-skills-main/scripts/test_check_revision_token_conservation.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,16251,0415b0b5411f02fde2c43a3ecee3212c04d9d1b8ddb63fa856f8acd04c1a2228
academic-research-skills-main/scripts/test_check_risk_register.py,file,,2026-09-11T13:14:47+10:00,2026-09-25T20:10:29+10:00,10816,33d6db9cadabef353b5edb8e80220013f988f88be8be6cb8d28fffdce59257c9
academic-research-skills-main/scripts/test_check_role_scoped_contract.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,33643,d90e5f00594c2b3e580b979f75a31bcab0c4374d6107849022a177f5042282d9
academic-research-skills-main/scripts/test_check_rq_framing_patterns.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,3890,b81947a18cc570d628e01378113e20a3d8525965252d1e72de55bf7926cfdcfb
academic-research-skills-main/scripts/test_check_rubric_weight_consistency.py,file,,2026-08-20T22:04:53+10:00,2026-09-25T20:10:29+10:00,1003,5ff12d71d8002693d5b863c1bdc5b3411a097752b347f61fc480cf7ed88da098
academic-research-skills-main/scripts/test_check_seeded_defect_fixtures.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,13511,1d130474945e095b0951f67fe0038d3fde044ae4e0940eaafcc7d138ef0bbcd3
academic-research-skills-main/scripts/test_check_setup_cross_model_parity.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,5169,9c0ae3c38bab3336fb76967d1adac7309e2c2aacfdc3dae696eeca64b6a29952
academic-research-skills-main/scripts/test_check_skill_inventory_parity.py,file,,2026-09-11T13:14:47+10:00,2026-09-25T20:10:29+10:00,17617,00348d5a5e09f11353ef1c7a228c0167c58d2fb1bcd9921b33d0514405a38128
academic-research-skills-main/scripts/test_check_spec_consistency.py,file,,2026-09-11T13:14:47+10:00,2026-09-25T20:10:29+10:00,43660,3d070ef5d8348b98c6134b633afa0d18242c7b483f93a36637ea3b039463b585
academic-research-skills-main/scripts/test_check_sprint_contract.py,file,,2026-09-11T13:14:47+10:00,2026-09-25T20:10:29+10:00,15929,cd665a6ce92c9b73866cdd8851179ad3758af29125dd0ee6cdf7e955ea6ff3e7
academic-research-skills-main/scripts/test_check_stage_capability_matrix.py,file,,2026-08-20T22:04:53+10:00,2026-09-25T20:10:29+10:00,22411,0da0d3ef12193b1a8aa20bea401847deecaac722f91100de6c3f4d8790bcfbaa
academic-research-skills-main/scripts/test_check_submission_packet_manifest_integration.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,5860,2c3ac7c6a8eee39e8fe7ae071725593c90f768cb106dfb5562e27ae68ed634b8
academic-research-skills-main/scripts/test_check_surface_form_parity.py,file,,2026-09-11T13:14:47+10:00,2026-09-25T20:10:29+10:00,22490,51c2a623a9cf771bdc020982d55b61f82ecddafe0e22fbdf9bd0b9d74e8ef716
academic-research-skills-main/scripts/test_check_task_type.py,file,,2026-08-20T22:04:53+10:00,2026-09-25T20:10:29+10:00,4300,4c219ef9d42a8dc851488d91fc01865499a2dde0a07b7c012d0d8e50c8907925
academic-research-skills-main/scripts/test_check_tools_allowlist.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,34913,330d976b1ab8488ccc64f8ddf34b6999712db8f97884a79b94cf4af6b488038a
academic-research-skills-main/scripts/test_check_tortured_phrase_screening_integration.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,44694,e2b1a03fd708beb06b4ad3a5b1ee3af873fc9d8ea6a51d73e711bb2ee5a9be2d
academic-research-skills-main/scripts/test_check_v3_10_134_write_scope.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,12143,cd29670d6f4b216538d825288e093f5ba1f0f5e5fa11fce819be3f03db75c01d
academic-research-skills-main/scripts/test_check_v3_10_policy.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,26994,59c3671d607cf8755eb0cfba234a8b40c9d099bc17d7f2e748840b0608686379
academic-research-skills-main/scripts/test_check_v3_6_7_pattern_protection.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,43712,e86393bd0ddf96a9f2e11a4883a9b2addacfff6fb606215ff2b320116ebb4a62
academic-research-skills-main/scripts/test_check_v3_6_8_audit_scope_block.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,42168,2086d8dea57e302d8aa4f7e64b4409893c556eaddee708f625e9b913f25d7a75
academic-research-skills-main/scripts/test_check_v3_6_8_cite_provenance_pipeline.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,20485,a04616e739a9a31e112f3125392c9fd75fb8fa7f2de6840c561a9cbe9befd17d
academic-research-skills-main/scripts/test_check_v3_6_8_frontmatter_trust_schema.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,23040,45da3cfae4006d715502bb1a8cdfe026bcd407f0d077919903229c82965f7016
academic-research-skills-main/scripts/test_check_v3_6_8_mark_read_commands.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,4625,0bbfb55c55de2b125bc8c0534d134e8b556e5edb7ae8fcb8fd21beb93c51bc9f
academic-research-skills-main/scripts/test_check_v3_6_8_pattern_protection.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,50999,80865fd2a7bcd61066fe2260fb09284b8533665f6d33c2239f4982a4c639d40d
academic-research-skills-main/scripts/test_check_v3_7_3_three_layer_citation.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,20183,7ec36249ed2fab4bc5074fd0fa0567bbed5a20d1d241a7f89573f12c46d6d8a9
academic-research-skills-main/scripts/test_check_v3_8_annotation_literal_sync.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,11225,26321c2a644df9ccaa2f6b216bf2a90abf8bb02da0e00cb26a1db425e6d9bd65
academic-research-skills-main/scripts/test_check_v3_9_0_triangulation.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,14409,1d2aa955b60f3b9d0dc93a083721ea93e8a94a00f8fe807bf98b9f8c7ed0f9e3
academic-research-skills-main/scripts/test_check_v3_9_2_phase_boundary.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,8516,431cbbb6e2854dfc15c0f800c8d83c245d02464aa65454831bbac74a69920497
academic-research-skills-main/scripts/test_check_v3_9_4_temporal_verification.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,18436,677420345627cb7b6191089dcd4ea8bdb4e970024cc3d5f6e8a5e644fcb922d9
academic-research-skills-main/scripts/test_check_version_consistency.py,file,,2026-08-20T22:04:53+10:00,2026-09-25T20:10:29+10:00,65034,0a653e0d3b51e1c7fc7ba1aacb47c8a72773f4400fa050ccafad089efce22564
academic-research-skills-main/scripts/test_check_workflow_classification.py,file,,2026-08-20T22:04:53+10:00,2026-09-25T20:10:29+10:00,7514,0f32e0224cb3a2a13eb249219586c42826616f97c0f3f4764233e3b0eade48be
academic-research-skills-main/scripts/test_chinese_literature_client.py,file,,2026-09-11T13:14:47+10:00,2026-09-25T20:10:29+10:00,82633,0909388fa913c63c7ea36f27b042293750859adda88c3f0bd5540b0e83c713d2
academic-research-skills-main/scripts/test_citation_existence_policy.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,23704,1688bf48ca082993d1a8ff1b67ffe1c757abf640379dd10aa5894fa1ea4e3b9a
academic-research-skills-main/scripts/test_citation_verification_summary.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,14254,ce8498277aeb8b0edf3967e9a9f2650f6dc3d5e9f8fe4c78ff7708d52ef647f9
academic-research-skills-main/scripts/test_claim_audit_calibration.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,40984,86f775ffecef60b396520f6c7e02d3cb9715ac6cbb01c603704a702435a047ee
academic-research-skills-main/scripts/test_claim_audit_finalizer.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,39825,4e04d03b921647f607ff7f8a9a47f6de119839bc14615dab20d863d079bd5df5
academic-research-skills-main/scripts/test_claim_audit_pipeline.py,file,,2026-09-11T13:14:47+10:00,2026-09-25T20:10:29+10:00,107648,717ff292fe02a60087b3167d62fea5d83294390aa806b776f1523a4425d1709f
academic-research-skills-main/scripts/test_claim_audit_schema.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,78684,f818c6d375dadd4cd0705e439cf445c82a961ee64258e7a6f1356d2020cdb95e
academic-research-skills-main/scripts/test_claim_intent_manifest.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,25342,f9ea1792340aa16018fd690ac8dae60500724dfbbd4cca586f4e2e7fca274389
academic-research-skills-main/scripts/test_claim_registry_coverage.py,file,,2026-08-20T22:04:53+10:00,2026-09-25T20:10:29+10:00,10020,e1623a35463f7e04c23cd73cc2c8ec09dd6d1fad1d5cd5ac67f6c085aad8394e
academic-research-skills-main/scripts/test_claim_standing_discovery.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,21173,1f57cd08b28e022d002066b38776dd3f77a6160080cf3016239e751a01b67385
academic-research-skills-main/scripts/test_claim_standing_pipeline_wiring.py,file,,2026-08-20T22:04:53+10:00,2026-09-25T20:10:29+10:00,10309,313920e4891a15246c5064942f2fb1c1ce8d72c7ef2db064712f294b330ae633
academic-research-skills-main/scripts/test_claim_standing_stance_assets.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,14698,a4be8d65436d88e1a069db45523b4fd1954f59f46cae2f22a0d6e19221b34355
academic-research-skills-main/scripts/test_claim_standing_stance_contracts.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,14183,1f9acbed69907ceb5d83bfe74e29054205c77de5bc57523636acdc79b3d0c403
academic-research-skills-main/scripts/test_claim_standing_stance_runner.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,13340,3bfe06ef5468a5e0fbca26cf1b1de7bb0fa5fea3fc11c6c498f3360ec9dde877
academic-research-skills-main/scripts/test_claim_standing_transmissions.py,file,,2026-08-20T22:04:53+10:00,2026-09-25T20:10:29+10:00,23620,969fa45436d706a41d86c3c283acf59af659587c000816fdc96df5e446eaa2ed
academic-research-skills-main/scripts/test_claim_strength_drift_disposition.py,file,,2026-08-20T22:04:53+10:00,2026-09-25T20:10:29+10:00,19137,ef2eb45c5e5f587b5f8b93f7eb886f38034183b96b8b745766ff40bf5b455962
academic-research-skills-main/scripts/test_claim_verification_coverage_contract.py,file,,2026-08-20T22:04:53+10:00,2026-09-25T20:10:29+10:00,4804,28063c2c60c462e44f5a7dd3e7d114e671dd3ead89e7b415b5af41955a161034
academic-research-skills-main/scripts/test_contamination_signals.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,46680,cd6bff1b00541f90871945b55aff5def2a8aef36530c8f2bc6b3ef9ffc6f3e86
academic-research-skills-main/scripts/test_content_coverage_advisory.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,64017,f1416d83a60361fb81d76e289398afeb461ce22da89fc5f2f0a12fd0ec022a9c
academic-research-skills-main/scripts/test_cross_document_consistency_advisory.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,43844,1ac908c80963941bbe0e42b871cbe16bdb12b59d432f84b11dfe5c9fa49d6653
academic-research-skills-main/scripts/test_cross_model_codex_transport.py,file,,2026-09-11T13:14:47+10:00,2026-09-25T20:10:29+10:00,48848,dfd40e7fae25c471b3699fb85c1f3f8acf3be40e7b95b4e6b4f2d9e361dda7dd
academic-research-skills-main/scripts/test_cross_model_handoff.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,29379,d1ef5a43bcc9ed6360deea6df786f269cb847c053bed5f47100c33ec694573a3
academic-research-skills-main/scripts/test_cross_model_verification_guards.py,file,,2026-09-11T13:14:47+10:00,2026-09-25T20:10:29+10:00,35938,a4caadafc02ecc3c7b7c3e5b143c820d4c8cc59b4a2c8a3c432df35f436e34bb
academic-research-skills-main/scripts/test_crossref_client.py,file,,2026-09-11T13:14:47+10:00,2026-09-25T20:10:29+10:00,18393,a17a2df94f1fc9f38cbc4dd04e698057f2bb034eb2c00139c4b472d6c45a9d32
academic-research-skills-main/scripts/test_dispatch_calibration_panel.py,file,,2026-09-11T13:14:47+10:00,2026-09-25T20:10:29+10:00,31577,da33037169ec90ab03d105f83c567500caae79df31e8439f4f99961bdb0eb2d3
academic-research-skills-main/scripts/test_dispatch_e4_panel.py,file,,2026-09-11T13:14:47+10:00,2026-09-25T20:10:29+10:00,189763,20c3d8e9728d96f53ccf015cd7f088a22ba10b47c31216235181dc22c6e185ee
academic-research-skills-main/scripts/test_e2e_claim_audit.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,24458,c98fb86c863e04e720071a3c989bcc0fb03ce98b876e5cd3bd8697019a989dce
academic-research-skills-main/scripts/test_eval_harness_workflow.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,5347,d730716bc472c1b217dfe458ee6e1c3a808c9b7a484b12b11673b10d0b05aa0c
academic-research-skills-main/scripts/test_evals_citation_extraction.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,6382,0452db29565c679f31a9071c0f5731086b6b3848601650b20311d75bd45721b1
academic-research-skills-main/scripts/test_evals_lift_report_schema.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,3490,9f45fb1ab180286181ce7de7c48ad85771b01df1d6feb0b80ac437ebe671430d
academic-research-skills-main/scripts/test_evidence_rows.py,file,,2026-09-11T13:14:47+10:00,2026-09-25T20:10:29+10:00,91045,0904e3e13f375acf9c9493904e88488318f48165bb79605f7af5402f19d7aaf1
academic-research-skills-main/scripts/test_experiment_provenance.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,39417,b24278b9e0a33b8691466f5e153fc8e7967483a1400711e63a77518a8dcbf797
academic-research-skills-main/scripts/test_human_read_attestation_resolver.py,file,,2026-08-20T22:04:53+10:00,2026-09-25T20:10:29+10:00,18244,a1d773815139eefd8e93a4d9f25041a64c55be2973fe00a392039eed2b61e1b5
academic-research-skills-main/scripts/test_ideation_diversity_assignment_gate.py,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,22906,cf86b2049ac2f96f8ae124c68d7d47beaffd1e36cc0a54c443b133a17619f40b
academic-research-skills-main/scripts/test_indirect_prompt_injection_behavior_probe.py,file,,2026-09-11T13:14:47+10:00,2026-09-25T20:10:29+10:00,9683,87ae1d96da3f599c966cbef1c615045dd52c2647c6ecb62b9f562bf88febd741
academic-research-skills-main/scripts/test_inquiry_branch_ledger.py,file,,2026-09-11T13:14:47+10:00,2026-09-25T20:10:29+10:00,76244,44965732ed8b241745208e23eb36d4096225646576b27e2626ad5215be513c68
academic-research-skills-main/scripts/test_migrate_literature_corpus_to_v3_10.py,file,,2026-08-15T15:33:27+10:00,2026-09-25T20:10:29+10:00,10334,d7176351a3e093fec13f8dccb20df7c7e724f5ba131d96f57bcd0513e17eb635
academic-research-skills-main/scripts/test_migrate_literature_corpus_to_v3_7_3.py,file,,2026-08-15T15:33:27+10:00,2026-09-25T20:10:29+10:00,21957,3cceb0d9e55af73cdbbbc158e0e1534da52694d3258abab5a6d6ee66820b7e5f
academic-research-skills-main/scripts/test_migrate_literature_corpus_to_v3_9_0.py,file,,2026-08-15T15:33:27+10:00,2026-09-25T20:10:29+10:00,21214,338dfa9fa4f333a3cd04d2e9ff342c672608803bc67f88b22124f42930aa6ff1
academic-research-skills-main/scripts/test_normalize_compat_verdict.py,file,,2026-08-15T15:33:27+10:00,2026-09-25T20:10:29+10:00,6730,32e3c5dc474b4aeb58515d3ab740262cb67c9611b8589724af22b90e997f8410
academic-research-skills-main/scripts/test_openalex_client.py,file,,2026-08-15T15:33:27+10:00,2026-09-25T20:10:29+10:00,18364,96d14914384eef89e141c0197f7f5c3ca9cb4c05d2b6df9b12d57b3e26687f8c
academic-research-skills-main/scripts/test_passport_yaml.py,file,,2026-08-15T15:33:27+10:00,2026-09-25T20:10:29+10:00,4077,231cbc6d6e248818541d7241284bce87131fc17236078d7cbe982980874fa2fc
academic-research-skills-main/scripts/test_pattern_eval_runtime.py,file,,2026-08-15T15:33:27+10:00,2026-09-25T20:10:29+10:00,61234,69e21843f15f81027607a0b70e5f93e28a55eca3d07a8b7c19e968336e5b59a3
academic-research-skills-main/scripts/test_pdf_read_preflight.py,file,,2026-08-15T15:33:27+10:00,2026-09-25T20:10:29+10:00,78781,b9b3396f6d9facb2838d1fbe54eec7b0c3b8e5f3d15e68777f11beea56f742bb
academic-research-skills-main/scripts/test_policy_anchor_disclosure.py,file,,2026-08-15T15:33:27+10:00,2026-09-25T20:10:29+10:00,28162,fa1dc1d653d69f22d045cd318940d2d0a7e10063bd832ad7f0d968c4e224d711
academic-research-skills-main/scripts/test_reading_probe_lint.py,file,,2026-08-15T15:33:27+10:00,2026-09-25T20:10:29+10:00,10245,e419a8d0decf858412d240483f0d14a9729cc36b99e27bfeeb2cfadceffb8f31
academic-research-skills-main/scripts/test_recompute_receipts.py,file,,2026-08-15T15:33:27+10:00,2026-09-25T20:10:29+10:00,29505,358155879617da259a04e309244f576bb25628185257e3018b37f112fc491f28
academic-research-skills-main/scripts/test_render_claim_standing_view.py,file,,2026-08-15T15:33:27+10:00,2026-09-25T20:10:29+10:00,6832,04d2e04089655e88c80ff5b1a392f84840cee6a27ae898c732e05a71f184f19c
academic-research-skills-main/scripts/test_render_eval_comment.py,file,,2026-08-15T15:33:27+10:00,2026-09-25T20:10:29+10:00,6422,5e476316322f840ec9b086c7b8d5f81200a73026830b48d4bf3a13ebdd06d1cf
academic-research-skills-main/scripts/test_render_harness_retirement_issue.py,file,,2026-08-15T15:33:27+10:00,2026-09-25T20:10:29+10:00,3492,48afec5a55d46fb88abc20508dcb8727a119aea632b0eb24c0e79f544335d4d0
academic-research-skills-main/scripts/test_repro_lock_validation_drift.py,file,,2026-08-15T15:33:27+10:00,2026-09-25T20:10:29+10:00,3729,138bdf6f1f2b1f860a405e9b4cc896f8f209f21574acf6807102659cf82c3197
academic-research-skills-main/scripts/test_research_workflow_profile.py,file,,2026-09-11T13:14:47+10:00,2026-09-25T20:10:29+10:00,26145,20e163ad7d2c083e4ed0166ba1057168de8871f79577d2503a2f7567401b8023
academic-research-skills-main/scripts/test_resolve_human_subjects_authority.py,file,,2026-08-15T15:33:27+10:00,2026-09-25T20:10:29+10:00,48186,47a17ee72105651e19b8448fd66adc88c94958979dcf2702b3863d442356c2f1
academic-research-skills-main/scripts/test_resolve_review_target_context.py,file,,2026-09-11T13:14:47+10:00,2026-09-25T20:10:29+10:00,28808,116d89e95601029b457451493dcc3e4c1bdaba3ed3e325449b69224950132ebe
academic-research-skills-main/scripts/test_resume_e4_record.py,file,,2026-08-15T15:33:27+10:00,2026-09-25T20:10:29+10:00,12940,94d73a99e8f55b67eda36ce52dac6ce8cf2e74cd82398ce4595beb1503958f33
academic-research-skills-main/scripts/test_retraction_status.py,file,,2026-08-15T15:33:27+10:00,2026-09-25T20:10:29+10:00,16727,afa5d3c5c44fbd043129a22c0710170c5c7e9e87a9fa8a51a5ee70e106d46d27
academic-research-skills-main/scripts/test_review_criteria_binding.py,file,,2026-09-11T13:14:47+10:00,2026-09-25T20:10:29+10:00,24722,a48b3f7a2a9084d89d6e24ddae6894b8a9025a0f587f656f645949eaf5420baf
academic-research-skills-main/scripts/test_review_panel_provenance.py,file,,2026-08-20T22:04:53+10:00,2026-09-25T20:10:29+10:00,20486,5148d7971d60e612ecafa7c990dcc86acec5c6bc8b99c83a18b392f1f06420d2
academic-research-skills-main/scripts/test_review_pathway_rule_trace.py,file,,2026-08-15T15:33:27+10:00,2026-09-25T20:10:29+10:00,30371,85134b2dce4748f3cfb1813330f96f5aa8754fb3b4b541f29b1181d457b35161
academic-research-skills-main/scripts/test_revision_roadmap.py,file,,2026-08-15T15:33:27+10:00,2026-09-25T20:10:29+10:00,53011,8c51ace7a521196bf4ed7b59cff1b9f7887233ef4ad7fce074302dc58b17e5a6
academic-research-skills-main/scripts/test_run_ci_pytest_manifest.py,file,,2026-08-15T15:33:27+10:00,2026-09-25T20:10:29+10:00,5848,36fa8fbde41d5e8fff96bf4f061b1ae5e9f547f0626b90fc5dbfa9437d7eec43
academic-research-skills-main/scripts/test_run_codex_audit_e2e.py,file,,2026-09-11T13:14:47+10:00,2026-09-25T20:10:29+10:00,14823,55b92e54a2ff3f900deaa6ee6c4648bfa4d56b292665488d3fd2ac2b4439dd27
academic-research-skills-main/scripts/test_run_evals.py,file,,2026-08-15T15:33:27+10:00,2026-09-25T20:10:29+10:00,19858,0bc1ba038c6496c6517957b6631d902f8118ac69ee78f43282e2dedeba97f5c0
academic-research-skills-main/scripts/test_run_guard_launcher.py,file,,2026-08-15T15:33:27+10:00,2026-09-25T20:10:29+10:00,29716,145a48b8143bca171a3816fe492dcf226faeebb8d12a95dc76dbfafde8afb5eb
academic-research-skills-main/scripts/test_run_ideation_diversity_no_call.py,file,,2026-08-15T15:33:27+10:00,2026-09-25T20:10:29+10:00,72433,cc8db809e97fcf8512a8a90d660861d60f8dc8b0eb6a4cd52e38cbef78339784
academic-research-skills-main/scripts/test_run_indirect_prompt_injection_no_call.py,file,,2026-08-15T15:33:27+10:00,2026-09-25T20:10:29+10:00,77525,da3e8a755601da8b9eb368ceebeb8d282ff590c705c47f2a62367dca24157765
academic-research-skills-main/scripts/test_run_review_criteria_constructive_value.py,file,,2026-08-15T15:33:27+10:00,2026-09-25T20:10:29+10:00,22997,2d0def9ec83fdbf287cd74cdbd25823b5589cc940e07ee03c1bd6880aa638d56
academic-research-skills-main/scripts/test_run_role_topology_utility_dry_run.py,file,,2026-08-15T15:33:27+10:00,2026-09-25T20:10:29+10:00,19154,29b3b6a853224759e80456b4235362fdec0f4ec8903eda144a22dd8ed0109436
